english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
substitute,Soy milk can be used as a substitute for dairy in many recipes.,대체하다; 대리,두유는 많은 레시피에서 유제품의 대용품으로 사용될 수 있다.,代替する; 代理,豆乳は多くのレシピで乳製品の代替品として使用できる。,替代; 代替品,豆奶在许多食谱中可以作为乳制品的替代品。,sustituir; reemplazar,La leche de soya puede usarse como sustituto de los lácteos en muchas recetas.,thay thế,Sản phẩm thay thế có sẵn khi mặt hàng gốc hết hàng.,ทดแทน,ผลิตภัณฑ์ทดแทนมีให้เมื่อสินค้าต้นฉบับหมดสต็อก,pengganti,Produk pengganti tersedia ketika barang asli habis.
succeed,With determination and hard work the new business venture will succeed.,성공하다; 후임이 되다,결단력과 노력으로 새로운 사업 벤처가 성공할 것이다.,成功する; 後任になる,決意と努力があれば新しいビジネスベンチャーは成功するだろう。,成功; 继任,凭借决心和努力，新的商业项目将会成功。,tener éxito; triunfar,"Con determinación y esfuerzo, el nuevo proyecto empresarial tendrá éxito.",thành công,Chiến dịch tiếp thị đã thành công trong việc tăng nhận thức thương hiệu.,ประสบความสำเร็จ,แคมเปญการตลาดประสบความสำเร็จในการเพิ่มการรับรู้แบรนด์,berhasil,Kampanye pemasaran berhasil meningkatkan kesadaran merek.
sufficient,The team did not have sufficient time to complete the quality check.,충분한,팀은 품질 검사를 완료할 충분한 시간이 없었다.,十分な; 足りる,チームには品質チェックを完了するのに十分な時間がなかった。,足够的,团队没有足够的时间完成质量检查。,suficiente; bastante,El equipo no tenía tiempo suficiente para completar la verificación de calidad.,đủ,Công ty có đủ vốn để tài trợ cho việc mở rộng.,เพียงพอ,บริษัทมีเงินทุนเพียงพอที่จะสนับสนุนการขยายกิจการ,cukup,Perusahaan memiliki modal yang cukup untuk mendanai ekspansi.
suggest,The consultant suggested a new approach to reducing operational inefficiencies.,제안하다; 암시하다,컨설턴트는 운영 비효율을 줄이기 위한 새로운 접근법을 제안했다.,提案する; 示唆する,コンサルタントは業務の非効率を削減するための新しいアプローチを提案した。,建议; 暗示,顾问建议采用新方法来减少运营低效。,sugerir; proponer,El consultor sugirió un nuevo enfoque para reducir las ineficiencias operativas.,đề nghị,Nhà tư vấn đề nghị cơ cấu lại chuỗi cung ứng.,แนะนำ,ที่ปรึกษาแนะนำให้ปรับโครงสร้างห่วงโซ่อุปทาน,menyarankan,Konsultan menyarankan untuk merestrukturisasi rantai pasokan.
summary,Please prepare a brief summary of the meeting for those who were absent.,요약; 개요,결석한 사람들을 위해 회의의 간략한 요약을 준비해 주세요.,要約; サマリー,欠席者のために会議の簡単な要約を準備してください。,摘要; 总结,请为缺席者准备一份会议的简要摘要。,resumen; síntesis,"Por favor, prepare un breve resumen de la reunión para los que estuvieron ausentes.",tóm tắt,Bản tóm tắt điều hành nêu bật các phát hiện chính của báo cáo.,สรุป,บทสรุปผู้บริหารเน้นข้อค้นพบหลักของรายงาน,ringkasan,Ringkasan eksekutif menyoroti temuan utama laporan.
superior,The product offers superior performance compared to competing brands.,우수한; 상급의,이 제품은 경쟁 브랜드에 비해 뛰어난 성능을 제공한다.,優れた; 上位の,この製品は競合ブランドと比較して優れた性能を提供する。,优越的; 上级的,与竞争品牌相比，该产品性能更为卓越。,superior; mejor,El producto ofrece un rendimiento superior en comparación con las marcas competidoras.,vượt trội,Sản phẩm được biết đến với chất lượng vượt trội so với đối thủ.,เหนือกว่า,ผลิตภัณฑ์เป็นที่รู้จักในด้านคุณภาพที่เหนือกว่าคู่แข่ง,unggul,Produk dikenal dengan kualitas yang unggul dibandingkan pesaing.
supervise,The site manager will supervise the daily operations at the warehouse.,감독하다; 관리하다,현장 관리자가 창고에서의 일상 운영을 감독할 것이다.,監督する; 管理する,現場マネージャーが倉庫での日常業務を監督する。,监督; 管理,现场经理将监督仓库的日常运营。,supervisar; vigilar,El gerente del sitio supervisará las operaciones diarias en el almacén.,giám sát,Quản lý giám sát một đội gồm 20 kỹ sư.,ควบคุมดูแล,ผู้จัดการควบคุมดูแลทีมวิศวกร 20 คน,mengawasi,Manajer mengawasi tim yang terdiri dari 20 insinyur.
supplement,The company offered a supplement to the employee handbook with updated policies.,보충; 보충하다,회사는 최신 정책이 포함된 직원 핸드북의 보충 자료를 제공했다.,補足; 補足する,会社は最新のポリシーを含む従業員ハンドブックの補足資料を提供した。,补充; 增刊,公司提供了员工手册的补充材料，包含更新后的政策。,suplemento; complemento,La empresa ofreció un suplemento al manual del empleado con las políticas actualizadas.,bổ sung,Thu nhập phụ bổ sung cho lương chính của anh ấy.,เสริม,รายได้เสริมเพิ่มเติมจากเงินเดือนหลักของเขา,suplemen,Penghasilan tambahan melengkapi gaji utamanya.
supply,The factory cannot meet demand because of a shortage in raw material supply.,공급하다; 공급,원자재 공급 부족으로 공장이 수요를 충족하지 못하고 있다.,供給する; 供給,原材料の供給不足により工場は需要を満たすことができない。,供应; 供给,由于原材料供应短缺，工厂无法满足需求。,suministrar; abastecer,La fábrica no puede satisfacer la demanda por la escasez en el suministro de materias primas.,cung cấp,Nhà cung cấp cung cấp nguyên liệu cho nhà máy mỗi tuần.,จัดหา,ซัพพลายเออร์จัดหาวัตถุดิบให้โรงงานทุกสัปดาห์,memasok,Pemasok memasok bahan baku ke pabrik setiap minggu.
support,The IT department provides technical support to all employees during business hours.,지원하다; 지지하다,IT 부서는 근무 시간 동안 모든 직원에게 기술 지원을 제공한다.,支援する; サポートする,IT部門は営業時間中にすべての従業員に技術サポートを提供する。,支持; 支援,IT部门在工作时间内为所有员工提供技术支持。,apoyar; respaldar,El departamento de TI proporciona soporte técnico a todos los empleados durante el horario comercial.,hỗ trợ,Bộ phận IT hỗ trợ kỹ thuật cho tất cả nhân viên.,สนับสนุน,แผนก IT ให้การสนับสนุนทางเทคนิคแก่พนักงานทุกคน,mendukung,Departemen TI memberikan dukungan teknis untuk semua karyawan.
surpass,This year's sales figures surpassed last year's record by a wide margin.,능가하다; 초월하다,올해 매출 수치가 작년 기록을 큰 폭으로 넘어섰다.,上回る; 超える,今年の売上高は昨年の記録を大幅に上回った。,超过; 胜过,今年的销售额大幅超越了去年的纪录。,superar; sobresalir,Las cifras de ventas de este año superaron el récord del año pasado por un amplio margen.,vượt qua,Doanh thu thực tế vượt qua dự báo 15%.,เกิน,ยอดขายจริงเกินการคาดการณ์ 15%,melampaui,Penjualan aktual melampaui perkiraan sebesar 15%.
surplus,The country exported its surplus grain to neighboring nations this year.,잉여; 흑자,그 나라는 올해 잉여 곡물을 인접 국가에 수출했다.,余剰; 黒字,その国は今年、余剰穀物を近隣諸国に輸出した。,盈余; 过剩,该国今年向邻国出口了多余的粮食。,superávit; excedente,El país exportó su excedente de grano a los países vecinos este año.,thặng dư,Ngân sách thặng dư cho phép công ty đầu tư vào dự án mới.,ส่วนเกิน,งบประมาณส่วนเกินช่วยให้บริษัทลงทุนในโครงการใหม่,kelebihan,Negara ini mengekspor kelebihan gandumnya ke negara-negara tetangga tahun ini.
