english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example
incommensurate,The manager described the situation as particularly incommensurate for the department.,불균형한,관리자는 상황이 부서에 특히 불균형한다고 설명했습니다.,不相応な,マネージャーは状況が部門にとって特に不相応なであると説明しました。,不相称的,经理描述该情况对部门来说特别不相称的。,"desproporcionado, que no guarda la debida proporción",El gerente describió la situación como particularmente desproporcionada para el departamento.
incongruent,The company's incongruent has been a topic of discussion at recent board meetings.,불일치하는,회사의 불일치하는이/가 최근 이사회에서 논의 주제가 되었습니다.,不一致の,会社の不一致のは最近の取締役会で議論のトピックとなっています。,不一致的,公司的不一致的已成为近期董事会会议的讨论话题。,"incongruente, que no encaja o no es coherente",Lo incongruente de la empresa ha sido tema de debate en las reuniones recientes de la junta.
incorrigible,The incorrigible nature of the proposal raised concerns among board members.,교정불가능한,제안의 교정불가능한 성격이 이사회 구성원들 사이에서 우려를 제기했습니다.,矯正不能な,提案の矯正不能な性質が取締役会メンバーの間で懸念を引き起こしました。,不可救药的,提案的不可救药的性质引起了董事会成员的关切。,"incorregible, que no puede ser reformado o corregido",La naturaleza incorregible de la propuesta generó preocupación entre los miembros de la junta.
incredulous,The incredulous nature of the proposal raised concerns among board members.,의심하는,제안의 의심하는 성격이 이사회 구성원들 사이에서 우려를 제기했습니다.,懐疑的な,提案の懐疑的な性質が取締役会メンバーの間で懸念を引き起こしました。,怀疑的,提案的怀疑的性质引起了董事会成员的关切。,"incrédulo, que se niega a creer fácilmente",La naturaleza incrédula de la propuesta generó preocupación entre los miembros de la junta.
inculcate,Management plans to inculcate the current operations to improve overall efficiency.,주입하다,경영진은 전반적인 효율성을 개선하기 위해 현재 운영을 주입하다 계획입니다.,教え込む,経営陣は全体的な効率を改善するために現在の業務を教え込む計画です。,灌输,管理层计划灌输以提高整体运营效率。,"inculcar, instalar una idea o valor en la mente",La dirección planea inculcar los valores corporativos para mejorar la eficiencia general.
incumbency,A detailed analysis of the incumbency was included in the quarterly report.,재임,재임에 대한 상세한 분석이 분기 보고서에 포함되었습니다.,在任,在任の詳細な分析が四半期報告書に含まれていました。,任职,季度报告中包含了对任职的详细分析。,"titularidad, período en el cargo",Un análisis detallado de la titularidad se incluyó en el reporte trimestral.
indefatigable,Management addressed concerns regarding the indefatigable at the annual conference.,지칠 줄 모르는,경영진은 연례 회의에서 지칠 줄 모르는에 관한 우려를 다루었습니다.,疲れ知らずの,経営陣は年次会議で疲れ知らずのに関する懸念に対処しました。,不知疲倦的,管理层在年度会议上讨论了有关不知疲倦的的问题。,"infatigable, que no se cansa nunca",La dirección abordó las preocupaciones sobre el esfuerzo infatigable en la conferencia anual.
indelible,Management addressed concerns regarding the indelible at the annual conference.,지울 수 없는,경영진은 연례 회의에서 지울 수 없는에 관한 우려를 다루었습니다.,消えない,経営陣は年次会議で消えないに関する懸念に対処しました。,不可磨灭的,管理层在年度会议上讨论了有关不可磨灭的的问题。,"indeleble, que no puede borrarse",La dirección abordó las preocupaciones sobre las marcas indelebles en la conferencia anual.
indictment,Management addressed concerns regarding the indictment at the annual conference.,기소,경영진은 연례 회의에서 기소에 관한 우려를 다루었습니다.,起訴,経営陣は年次会議で起訴に関する懸念に対処しました。,起诉,管理层在年度会议上讨论了有关起诉的问题。,"acusación formal, cargo presentado ante la justicia",La dirección abordó las preocupaciones sobre la acusación formal en la conferencia anual.
indolent,The team found the new regulations to be quite indolent in their scope.,나태한,팀은 새로운 규정이 범위에서 상당히 나태한다는 것을 발견했습니다.,怠惰な,チームは新しい規制がその範囲においてかなり怠惰なであることを発見しました。,懒惰的,团队发现新法规在范围上相当懒惰的。,"indolente, perezoso, que evita el esfuerzo",El equipo encontró que las nuevas regulaciones eran bastante indolentes en su alcance.
indomitable,Management addressed concerns regarding the indomitable at the annual conference.,불굴의,경영진은 연례 회의에서 불굴의에 관한 우려를 다루었습니다.,不屈の,経営陣は年次会議で不屈のに関する懸念に対処しました。,不屈的,管理层在年度会议上讨论了有关不屈的的问题。,"indomable, que no puede ser vencido ni domado",La dirección abordó las preocupaciones sobre el espíritu indomable en la conferencia anual.
infer,The team was instructed to infer following the recent policy update.,추론하다,팀은 최근 정책 업데이트에 따라 추론하다도록 지시받았습니다.,推論する,チームは最近の方針変更に従い推論するよう指示されました。,推断,团队被指示根据最近的政策更新推断。,"inferir, deducir a partir de evidencias",El equipo fue instruido para inferir las tendencias siguiendo la reciente actualización de políticas.
infinitesimal,A thorough review of the infinitesimal revealed several areas for improvement.,극소의,극소의에 대한 철저한 검토에서 여러 개선 영역이 밝혀졌습니다.,極小の,極小のの徹底的なレビューにより、いくつかの改善点が明らかになりました。,极小的,对极小的的全面审查揭示了几个需要改进的领域。,"infinitesimal, extremadamente pequeño",Una revisión exhaustiva de la diferencia infinitesimal reveló varias áreas de mejora.
ingenuity,Understanding the ingenuity is essential for making informed business decisions.,독창성,정보에 입각한 비즈니스 결정을 위해 독창성을/를 이해하는 것이 중요합니다.,独創性,情報に基づくビジネス判断のために独創性を理解することが重要です。,独创性,了解独创性对于做出明智的商业决策至关重要。,"ingeniosidad, inventiva creativa",Comprender la ingeniosidad es esencial para tomar decisiones comerciales informadas.
