english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
bean,She cooked beans for dinner tonight.,콩,그녀는 오늘 저녁에 콩을 요리했어요.,豆,彼女は今晩の夕食に豆を料理しました。,豆子,她今晚煮了豆子当晚餐。,frijol; judía,Ella cocinó frijoles para la cena esta noche.,đậu,Cô ấy nấu đậu cho bữa tối.,ถั่ว,เธอปรุงถั่วเป็นอาหารเย็นคืนนี้,kacang,Dia memasak kacang untuk makan malam.
mushroom,I added mushroom to the pasta sauce.,버섯,파스타 소스에 버섯을 넣었어요.,きのこ,パスタソースにキノコを入れました。,蘑菇,我在意面酱里加了蘑菇。,champiñón; hongo,Agregué champiñones a la salsa de pasta.,nấm,Tôi cho nấm vào sốt mì.,เห็ด,ฉันใส่เห็ดในซอสพาสต้า,jamur,Saya menambahkan jamur ke saus pasta.
cucumber,Fresh cucumber is great in a salad.,오이,신선한 오이는 샐러드에 좋아요.,きゅうり,新鮮なキュウリはサラダに最適です。,黄瓜,新鲜黄瓜做沙拉很好吃。,pepino,El pepino fresco es excelente en ensaladas.,dưa chuột,Dưa chuột tươi rất ngon trong salad.,แตงกวา,แตงกวาสดอร่อยในสลัด,mentimun; timun,Mentimun segar enak untuk salad.
cabbage,She made cabbage soup for lunch.,배추; 양배추,그녀는 점심으로 양배추 수프를 만들었어요.,キャベツ; 白菜,彼女は昼食にキャベツスープを作りました。,白菜,她午饭做了卷心菜汤。,repollo; col,Ella hizo sopa de repollo para el almuerzo.,bắp cải,Cô ấy nấu canh bắp cải cho bữa trưa.,กะหล่ำปลี,เธอทำซุปกะหล่ำปลีเป็นอาหารกลางวัน,kubis; kol,Dia membuat sup kubis untuk makan siang.
garlic,Add some garlic to the fried rice.,마늘,볶음밥에 마늘을 좀 넣으세요.,にんにく,チャーハンにニンニクを入れてください。,大蒜,在炒饭里加点蒜。,ajo,Agrega un poco de ajo al arroz frito.,tỏi,Cho chút tỏi vào cơm rang.,กระเทียม,ใส่กระเทียมในข้าวผัด,bawang putih,Tambahkan bawang putih ke nasi goreng.
pork,This pork dish tastes really good.,돼지고기,이 돼지고기 요리가 정말 맛있어요.,豚肉,この豚肉料理はとてもおいしいです。,猪肉,这道猪肉菜真好吃。,cerdo; carne de cerdo,Este plato de cerdo sabe realmente bien.,thịt lợn; thịt heo,Món thịt heo này rất ngon.,หมู; เนื้อหมู,เมนูหมูนี้อร่อยมาก,daging babi,Hidangan daging babi ini rasanya sangat enak.
beef,He ordered beef steak for dinner.,소고기,그는 저녁으로 소고기 스테이크를 주문했어요.,牛肉,彼は夕食にビーフステーキを注文しました。,牛肉,他晚饭点了牛排。,res; carne de res,Él pidió un bistec de res para la cena.,thịt bò,Anh ấy gọi bít tết bò cho bữa tối.,เนื้อวัว,เขาสั่งสเต็กเนื้อเป็นอาหารเย็น,daging sapi,Dia memesan steak daging sapi untuk makan malam.
seafood,This restaurant is famous for seafood.,해산물,이 식당은 해산물로 유명해요.,海鮮,このレストランは海鮮で有名です。,海鲜,这家餐厅以海鲜出名。,mariscos,Este restaurante es famoso por los mariscos.,hải sản,Nhà hàng này nổi tiếng về hải sản.,อาหารทะเล,ร้านอาหารนี้มีชื่อเสียงเรื่องอาหารทะเล,makanan laut,Restoran ini terkenal dengan makanan lautnya.
shrimp,She loves fried shrimp with lemon.,새우,그녀는 레몬을 곁들인 새우튀김을 좋아해요.,エビ,彼女はレモン付きのエビフライが好きです。,虾,她喜欢柠檬炸虾。,camarón; gamba,A ella le encanta el camarón frito con limón.,tôm,Cô ấy thích tôm chiên với chanh.,กุ้ง,เธอชอบกุ้งทอดกับมะนาว,udang,Dia suka udang goreng dengan lemon.
squid,Grilled squid is popular at the market.,오징어,구운 오징어는 시장에서 인기 있어요.,イカ,焼きイカは市場で人気があります。,鱿鱼,烤鱿鱼在市场上很受欢迎。,calamar,El calamar a la plancha es popular en el mercado.,mực,Mực nướng phổ biến ở chợ.,ปลาหมึก,ปลาหมึกย่างเป็นที่นิยมในตลาด,cumi-cumi,Cumi-cumi bakar populer di pasar.
crab,We ate fresh crab by the sea.,게,우리는 바다 근처에서 신선한 게를 먹었어요.,カニ,私たちは海のそばで新鮮なカニを食べました。,螃蟹,我们在海边吃了新鲜的螃蟹。,cangrejo,Comimos cangrejo fresco junto al mar.,cua,Chúng tôi ăn cua tươi bên biển.,ปู,เรากินปูสดริมทะเล,kepiting,Kami makan kepiting segar di tepi laut.
tofu,She made tofu soup for breakfast.,두부,그녀는 아침으로 두부찌개를 만들었어요.,豆腐,彼女は朝食に豆腐スープを作りました。,豆腐,她早餐做了豆腐汤。,tofu,Ella hizo sopa de tofu para el desayuno.,đậu phụ,Cô ấy nấu canh đậu phụ cho bữa sáng.,เต้าหู้,เธอทำซุปเต้าหู้เป็นอาหารเช้า,tahu,Dia membuat sup tahu untuk sarapan.
yogurt,I eat yogurt with fruit every morning.,요구르트,나는 매일 아침 과일과 요거트를 먹어요.,ヨーグルト,私は毎朝フルーツとヨーグルトを食べます。,酸奶,我每天早上吃水果酸奶。,yogur,Como yogur con fruta cada mañana.,sữa chua,Tôi ăn sữa chua với trái cây mỗi sáng.,โยเกิร์ต,ฉันกินโยเกิร์ตกับผลไม้ทุกเช้า,yogurt,Saya makan yogurt dengan buah setiap pagi.
cereal,He eats cereal with milk for breakfast.,시리얼,그는 아침으로 우유에 시리얼을 먹어요.,シリアル,彼は朝食にミルクとシリアルを食べます。,谷物; 麦片,他早餐吃牛奶泡麦片。,cereal,Él come cereal con leche para desayunar.,ngũ cốc,Anh ấy ăn ngũ cốc với sữa cho bữa sáng.,ซีเรียล,เขากินซีเรียลกับนมเป็นอาหารเช้า,sereal,Dia makan sereal dengan susu untuk sarapan.
sandwich,I made a ham sandwich for lunch.,샌드위치,점심으로 햄 샌드위치를 만들었어요.,サンドイッチ,昼食にハムサンドイッチを作りました。,三明治,我做了一个火腿三明治当午餐。,sándwich,Preparé un sándwich de jamón para el almuerzo.,bánh mì kẹp,Tôi làm bánh mì kẹp giăm bông cho bữa trưa.,แซนด์วิช,ฉันทำแซนด์วิชแฮมเป็นอาหารกลางวัน,sandwich; roti isi,Saya membuat sandwich ham untuk makan siang.
salad,A fresh salad is perfect for summer.,샐러드,신선한 샐러드는 여름에 딱이에요.,サラダ,新鮮なサラダは夏にぴったりです。,沙拉,新鲜沙拉非常适合夏天吃。,ensalada,Una ensalada fresca es perfecta para el verano.,xa lát,Món salad tươi ngon là sự lựa chọn hoàn hảo cho mùa hè.,สลัด,สลัดสดเหมาะสำหรับฤดูร้อน,salad; selada,Salad segar sangat cocok untuk musim panas.
steak,The steak was cooked to perfection.,스테이크,스테이크가 완벽하게 구워졌어요.,ステーキ,ステーキは完璧に焼けていました。,牛排,牛排烤得恰到好处。,bistec; filete,El bistec estaba cocinado a la perfección.,bít tết,Miếng bít tết được nấu hoàn hảo.,สเต็ก,สเต็กปรุงสุกอย่างสมบูรณ์แบบ,steak; bistik,Steaknya dimasak dengan sempurna.
sausage,He grilled sausages for the barbecue.,소시지,그는 바베큐를 위해 소시지를 구웠어요.,ソーセージ,彼はバーベキューのためにソーセージを焼きました。,香肠,他为烧烤烤了香肠。,salchicha,Él asó salchichas para la barbacoa.,xúc xích,Anh ấy nướng xúc xích cho tiệc nướng.,ไส้กรอก,เขาย่างไส้กรอกสำหรับบาร์บีคิว,sosis,Dia memanggang sosis untuk barbeku.
ham,She put ham and cheese on bread.,햄,그녀는 빵에 햄과 치즈를 올렸어요.,ハム,彼女はパンにハムとチーズを乗せました。,火腿,她在面包上放了火腿和奶酪。,jamón,Ella puso jamón y queso en el pan.,giăm bông,Cô ấy cho giăm bông và phô mai lên bánh mì.,แฮม,เธอใส่แฮมกับชีสบนขนมปัง,ham; daging babi asap,Dia menaruh ham dan keju di atas roti.
honey,Add some honey to the warm tea.,꿀,따뜻한 차에 꿀을 좀 넣으세요.,蜂蜜,温かいお茶にハチミツを入れてください。,蜂蜜,在热茶里加点蜂蜜。,miel,Agrega un poco de miel al té caliente.,mật ong,Cho chút mật ong vào trà ấm.,น้ำผึ้ง,เติมน้ำผึ้งลงในชาอุ่น,madu,Tambahkan sedikit madu ke teh hangat.
jam,She spread strawberry jam on the toast.,잼,그녀는 토스트에 딸기잼을 발랐어요.,ジャム,彼女はトーストにイチゴジャムを塗りました。,果酱,她在吐司上抹了草莓酱。,mermelada,Ella untó mermelada de fresa en la tostada.,mứt,Cô ấy phết mứt dâu lên bánh mì nướng.,แยม,เธอทาแยมสตรอว์เบอร์รีบนขนมปังปิ้ง,selai,Dia mengoleskan selai stroberi di roti panggang.
peanut,He is allergic to peanuts.,땅콩,그는 땅콩 알레르기가 있어요.,ピーナッツ,彼はピーナッツアレルギーです。,花生,他对花生过敏。,maní; cacahuete,Él es alérgico al maní.,đậu phộng; lạc,Anh ấy bị dị ứng với đậu phộng.,ถั่วลิสง,เขาแพ้ถั่วลิสง,kacang tanah,Dia alergi terhadap kacang tanah.
almond,I like to eat roasted almonds.,아몬드,나는 구운 아몬드를 좋아해요.,アーモンド,私はローストアーモンドが好きです。,杏仁,我喜欢吃烤杏仁。,almendra,Me gustan las almendras tostadas.,hạnh nhân,Tôi thích ăn hạnh nhân rang.,อัลมอนด์,ฉันชอบกินอัลมอนด์อบ,badam,Saya suka makan almond panggang.
vinegar,Add a little vinegar to the salad.,식초,샐러드에 식초를 조금 넣으세요.,酢,サラダに少し酢を入れてください。,醋,在沙拉里加一点醋。,vinagre,Agrega un poco de vinagre a la ensalada.,giấm,Cho chút giấm vào salad.,น้ำส้มสายชู,เติมน้ำส้มสายชูนิดหน่อยลงในสลัด,cuka,Tambahkan sedikit cuka ke salad.
soy sauce,This soy sauce is made in Japan.,간장,이 간장은 일본에서 만들어졌어요.,醤油,この醤油は日本で作られています。,酱油,这种酱油是日本产的。,salsa de soya,Esta salsa de soya está hecha en Japón.,nước tương; xì dầu,Nước tương này sản xuất ở Nhật.,ซีอิ๊ว; ซอสถั่วเหลือง,ซีอิ๊วนี้ทำในญี่ปุ่น,kecap,Kecap ini dibuat di Jepang.
