english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
outskirts,New housing developments were built on the outskirts of the city.,외곽,새 주택 개발이 도시 외곽에 건설되었다.,郊外,新しい住宅開発が市の郊外に建設された。,郊区,新的住房开发建在城市郊区。,afueras,Se construyeron nuevos desarrollos habitacionales en las afueras de la ciudad.,ngoại ô,Các khu nhà mới được xây dựng ở ngoại ô thành phố.,ชานเมือง,สร้างโครงการบ้านใหม่ในชานเมือง,pinggiran,Pembangunan perumahan baru dibangun di pinggiran kota.
overhaul,The education system needs a complete overhaul.,전면 개편,교육 시스템은 전면적인 개편이 필요하다.,全面的な見直し,教育制度は全面的な見直しが必要である。,全面改革,教育系统需要全面改革。,revisión,El sistema educativo necesita una revisión completa.,cải tổ,Hệ thống giáo dục cần được cải tổ hoàn toàn.,ยกเครื่อง,ระบบการศึกษาต้องการการยกเครื่องทั้งหมด,perombakan,Sistem pendidikan membutuhkan perombakan total.
paramount,Safety is of paramount importance in the workplace.,최고의,직장에서 안전은 최고의 중요성을 지닌다.,最重要の,職場において安全は最重要である。,至关重要的,安全在工作场所至关重要。,primordial,La seguridad es de importancia primordial en el lugar de trabajo.,tối quan trọng,An toàn là điều tối quan trọng tại nơi làm việc.,สำคัญที่สุด,ความปลอดภัยมีความสำคัญที่สุดในสถานที่ทำงาน,sangat penting,Keselamatan sangat penting di tempat kerja.
patriotism,The ceremony inspired a sense of patriotism among the citizens.,애국심,행사는 시민들 사이에서 애국심을 고취시켰다.,愛国心,式典は市民の間に愛国心を呼び起こした。,爱国主义,仪式激发了公民的爱国主义精神。,patriotismo,La ceremonia inspiró un sentido de patriotismo entre los ciudadanos.,lòng yêu nước,Buổi lễ truyền cảm hứng lòng yêu nước trong công dân.,ความรักชาติ,พิธีกรรมปลุกความรักชาติในหมู่ประชาชน,patriotisme,Upacara tersebut menginspirasi rasa patriotisme di kalangan warga.
patronize,The restaurant is patronized by many celebrities.,단골로 다니다,그 식당은 많은 유명인들이 단골로 다닌다.,ひいきにする,そのレストランは多くの有名人にひいきにされている。,光顾,这家餐厅受到许多名人的光顾。,frecuentar,El restaurante es frecuentado por muchas celebridades.,lui tới,Nhà hàng được nhiều người nổi tiếng lui tới.,อุดหนุน,ร้านอาหารได้รับการอุดหนุนจากคนดังมากมาย,berlangganan,Restoran tersebut sering dikunjungi oleh banyak selebriti.
pave,The discovery paved the way for new treatments.,포장하다,이 발견은 새로운 치료법의 길을 열었다.,道を開く,その発見は新しい治療法への道を開いた。,铺平,这一发现为新疗法铺平了道路。,allanar,El descubrimiento allanó el camino para nuevos tratamientos.,mở đường,Phát hiện đã mở đường cho các phương pháp điều trị mới.,ปูทาง,การค้นพบปูทางสำหรับการรักษาใหม่,membuka jalan,Penemuan tersebut membuka jalan untuk pengobatan baru.
penal,Reform of the penal system has been widely debated.,형사의,형사 시스템의 개혁이 광범위하게 논의되었다.,刑事の,刑事制度の改革が広く議論されてきた。,刑事的,刑事制度的改革引发了广泛讨论。,penal,La reforma del sistema penal ha sido ampliamente debatida.,hình sự,Cải cách hệ thống hình sự đã được tranh luận rộng rãi.,อาญา,การปฏิรูประบบอาญาได้รับการถกเถียงอย่างกว้างขวาง,pidana,Reformasi sistem pidana telah diperdebatkan secara luas.
perpetual,The region is in a state of perpetual conflict.,영구적인,이 지역은 영구적인 분쟁 상태에 있다.,永続的な,この地域は永続的な紛争状態にある。,永久的,该地区处于永久的冲突状态。,perpetuo,La región está en un estado de conflicto perpetuo.,vĩnh viễn,Khu vực trong tình trạng xung đột vĩnh viễn.,ตลอดกาล,ภูมิภาคอยู่ในสภาวะความขัดแย้งตลอดกาล,terus-menerus,Wilayah tersebut berada dalam keadaan konflik terus-menerus.
pertinent,The lawyer asked several pertinent questions.,적절한,변호사는 여러 적절한 질문을 했다.,適切な,弁護士はいくつかの適切な質問をした。,相关的,律师提出了几个相关的问题。,pertinente,El abogado hizo varias preguntas pertinentes.,thích đáng,Luật sư đặt nhiều câu hỏi thích đáng.,เกี่ยวข้อง,ทนายถามคำถามที่เกี่ยวข้องหลายข้อ,relevan,Pengacara mengajukan beberapa pertanyaan yang relevan.
pervasive,Social media has become pervasive in modern life.,만연한,소셜 미디어는 현대 생활에 만연해 있다.,普及した,ソーシャルメディアは現代生活に普及している。,普遍的,社交媒体在现代生活中无处不在。,omnipresente,Las redes sociales se han vuelto omnipresentes en la vida moderna.,phổ biến,Mạng xã hội đã trở nên phổ biến trong đời sống hiện đại.,แพร่หลาย,สื่อสังคมออนไลน์แพร่หลายในชีวิตสมัยใหม่,meresap,Media sosial telah menjadi meresap dalam kehidupan modern.
plea,The defendant entered a plea of not guilty.,탄원,피고는 무죄 탄원을 했다.,嘆願,被告は無罪の嘆願を行った。,抗辩,被告提出了无罪抗辩。,alegato,El acusado presentó un alegato de inocencia.,lời biện hộ,Bị cáo đưa ra lời biện hộ không có tội.,คำร้อง,จำเลยยื่นคำร้องว่าไม่มีความผิด,pembelaan,Terdakwa mengajukan pembelaan tidak bersalah.
plummet,Stock prices plummeted after the announcement.,급락하다,주가는 발표 후 급락했다.,急落する,株価は発表後に急落した。,暴跌,股价在公告后暴跌。,desplomarse,Los precios de las acciones se desplomaron tras el anuncio.,lao dốc,Giá cổ phiếu lao dốc sau thông báo.,ดิ่งลง,ราคาหุ้นดิ่งลงหลังการประกาศ,anjlok,Harga saham anjlok setelah pengumuman.
posterior,Posterior analysis revealed additional data inconsistencies.,후속의,후속 분석에서 추가 데이터 불일치가 밝혀졌다.,事後の,事後分析で追加のデータの不整合が明らかになった。,后续的,后续分析揭示了额外的数据不一致。,posterior,El análisis posterior reveló inconsistencias adicionales en los datos.,sau đó,Phân tích sau đó tiết lộ thêm sự không nhất quán trong dữ liệu.,ภายหลัง,การวิเคราะห์ภายหลังเผยให้เห็นความไม่สอดคล้องของข้อมูลเพิ่มเติม,selanjutnya,Analisis selanjutnya mengungkapkan ketidakkonsistenan data tambahan.
preach,The activist preached the importance of environmental awareness.,설교하다,활동가는 환경 인식의 중요성을 설교했다.,説く,活動家は環境意識の重要性を説いた。,宣扬,活动家宣扬了环保意识的重要性。,predicar,El activista predicó la importancia de la conciencia ambiental.,rao giảng,Nhà hoạt động rao giảng tầm quan trọng của nhận thức môi trường.,เทศนา,นักเคลื่อนไหวเทศนาถึงความสำคัญของการตระหนักด้านสิ่งแวดล้อม,berkhotbah,Aktivis berkhotbah tentang pentingnya kesadaran lingkungan.
precarious,Many workers live in precarious financial situations.,불안정한,많은 노동자가 불안정한 재정 상황에 살고 있다.,不安定な,多くの労働者が不安定な財政状況で暮らしている。,不稳定的,许多工人生活在不稳定的财务状况中。,precario,Muchos trabajadores viven en situaciones financieras precarias.,bấp bênh,Nhiều công nhân sống trong tình trạng tài chính bấp bênh.,ล่อแหลม,คนงานจำนวนมากอยู่ในสถานการณ์ทางการเงินที่ล่อแหลม,genting,Banyak pekerja hidup dalam situasi keuangan yang genting.
