english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
miscellaneous,The drawer was full of miscellaneous items.,기타의,서랍에는 기타 잡다한 물건들이 가득했다.,雑多な,引き出しは雑多な品物でいっぱいだった。,杂项的,抽屉里装满了各种杂项物品。,misceláneo,El cajón estaba lleno de artículos misceláneos.,linh tinh,Ngăn kéo đầy những vật dụng linh tinh.,เบ็ดเตล็ด,ลิ้นชักเต็มไปด้วยของเบ็ดเตล็ด,bermacam-macam,Laci itu penuh dengan barang-barang bermacam-macam.
modicum,A modicum of patience is needed when learning a new skill.,약간,새로운 기술을 배울 때 약간의 인내심이 필요하다.,少量,新しいスキルを学ぶ際にはわずかな忍耐が必要だ。,少许,学习新技能时需要少许耐心。,pizca,Se necesita una pizca de paciencia al aprender una nueva habilidad.,chút ít,Cần một chút ít kiên nhẫn khi học một kỹ năng mới.,เล็กน้อย,ต้องการความอดทนเล็กน้อยเมื่อเรียนรู้ทักษะใหม่,sedikit,Sedikit kesabaran diperlukan saat mempelajari keterampilan baru.
mollify,The manager tried to mollify the angry customers with refunds.,달래다,관리자는 환불로 화난 고객들을 달래려 했다.,なだめる,マネージャーは返金で怒った顧客をなだめようとした。,安抚,经理试图通过退款来安抚愤怒的客户。,apaciguar,El gerente intentó apaciguar a los clientes enojados con reembolsos.,xoa dịu,Người quản lý cố gắng xoa dịu khách hàng tức giận bằng cách hoàn tiền.,ปลอบโยน,ผู้จัดการพยายามปลอบโยนลูกค้าที่โกรธด้วยการคืนเงิน,menenangkan,Manajer mencoba menenangkan pelanggan yang marah dengan pengembalian dana.
monocultural,Monocultural farming depletes soil nutrients over time.,단일 재배의,단일 재배 농업은 시간이 지남에 따라 토양 영양분을 고갈시킨다.,単一栽培の,単一栽培農業は時間の経過とともに土壌の栄養分を枯渇させる。,单一种植的,单一种植的农业会随着时间的推移耗尽土壤养分。,monocultural,La agricultura monocultural agota los nutrientes del suelo con el tiempo.,độc canh,Nông nghiệp độc canh làm cạn kiệt chất dinh dưỡng đất theo thời gian.,เพาะปลูกพืชเดียว,การเกษตรแบบปลูกพืชเดียวทำให้สารอาหารในดินหมดไปตามเวลา,monokultur,Pertanian monokultur menguras nutrisi tanah seiring waktu.
monograph,The professor published a monograph on Renaissance art.,전문 논문,교수는 르네상스 미술에 관한 전문 논문을 발표했다.,専攻論文,教授はルネサンス美術に関する専攻論文を出版した。,专著,教授出版了一本关于文艺复兴艺术的专著。,monografía,El profesor publicó una monografía sobre el arte renacentista.,chuyên khảo,Giáo sư đã xuất bản một chuyên khảo về nghệ thuật Phục Hưng.,เอกสารวิชาการ,ศาสตราจารย์ตีพิมพ์เอกสารวิชาการเกี่ยวกับศิลปะยุคฟื้นฟูศิลปวิทยา,monografi,Profesor menerbitkan monografi tentang seni Renaisans.
montage,The film used a montage to show the passage of time.,몽타주,영화는 시간의 경과를 보여주기 위해 몽타주를 사용했다.,モンタージュ,映画は時間の経過を示すためにモンタージュを使用した。,蒙太奇,电影使用蒙太奇来展示时间的流逝。,montaje,La película usó un montaje para mostrar el paso del tiempo.,phép ghép hình,Bộ phim sử dụng phép ghép hình để thể hiện sự trôi qua của thời gian.,มอนตาจ,ภาพยนตร์ใช้มอนตาจเพื่อแสดงการผ่านไปของเวลา,montase,Film itu menggunakan montase untuk menunjukkan perjalanan waktu.
moot,The question became moot after the law was repealed.,논쟁의 여지가 있는,그 법이 폐지된 후 그 질문은 논쟁의 여지가 있게 되었다.,議論の余地がある,法律が廃止された後、その問題は議論の余地があるものになった。,有争议的,法律被废除后，这个问题变得有争议了。,discutible,La pregunta se volvió discutible después de que la ley fue derogada.,không còn ý nghĩa,Câu hỏi trở nên không còn ý nghĩa sau khi luật bị bãi bỏ.,ไม่มีประเด็น,คำถามกลายเป็นไม่มีประเด็นหลังจากกฎหมายถูกยกเลิก,tidak relevan,Pertanyaan itu menjadi tidak relevan setelah undang-undang dicabut.
moribund,The moribund industry needs radical reform to survive.,빈사 상태의,빈사 상태의 산업은 생존하기 위해 급진적인 개혁이 필요하다.,瀕死の,瀕死の産業は生き残るために抜本的な改革が必要だ。,垂死的,这个垂死的行业需要彻底改革才能生存。,moribundo,La industria moribunda necesita una reforma radical para sobrevivir.,hấp hối,Ngành công nghiệp hấp hối cần cải cách triệt để để tồn tại.,ใกล้ตาย,อุตสาหกรรมที่ใกล้ตายต้องการการปฏิรูปอย่างรุนแรงเพื่อความอยู่รอด,sekarat,Industri yang sekarat membutuhkan reformasi radikal untuk bertahan.
motley,A motley crew of volunteers showed up for the event.,잡다한,행사에 잡다한 자원봉사자들이 나타났다.,寄せ集めの,イベントに寄せ集めのボランティアが現れた。,混杂的,一群混杂的志愿者出现在活动中。,variopinto,Un grupo variopinto de voluntarios apareció para el evento.,hỗn tạp,Một nhóm hỗn tạp các tình nguyện viên đã xuất hiện tại sự kiện.,ปะปนกัน,อาสาสมัครที่ปะปนกันปรากฏตัวในงาน,campur aduk,Sekelompok sukarelawan yang campur aduk muncul untuk acara tersebut.
mulct,The company was mulcted heavily for environmental violations.,벌금을 부과하다,회사는 환경 위반으로 무거운 벌금을 부과받았다.,罰金を科す,会社は環境違反で重い罰金を科された。,罚款,该公司因环境违规被处以重罚。,multar,La empresa fue multada severamente por violaciones ambientales.,phạt tiền,Công ty bị phạt tiền nặng vì vi phạm môi trường.,ปรับเงิน,บริษัทถูกปรับเงินอย่างหนักเนื่องจากการละเมิดด้านสิ่งแวดล้อม,mendenda,Perusahaan itu didenda berat karena pelanggaran lingkungan.
multilateral,The multilateral agreement was signed by twelve nations.,다자간의,그 다자간 협정은 12개국이 서명했다.,多国間の,その多国間協定は12か国によって署名された。,多边的,该多边协议由十二个国家签署。,multilateral,El acuerdo multilateral fue firmado por doce naciones.,đa phương,Thỏa thuận đa phương được ký kết bởi mười hai quốc gia.,พหุภาคี,ข้อตกลงพหุภาคีลงนามโดยสิบสองประเทศ,multilateral,Perjanjian multilateral ditandatangani oleh dua belas negara.
munificent,The munificent donation funded the construction of a new library.,관대한,관대한 기부금으로 새 도서관 건설이 자금을 조달받았다.,気前の良い,気前の良い寄付が新しい図書館の建設を賄った。,慷慨的,慷慨的捐赠资助了新图书馆的建设。,munificente,La donación munificente financió la construcción de una nueva biblioteca.,hào phóng,Khoản quyên góp hào phóng đã tài trợ cho việc xây dựng thư viện mới.,ใจกว้าง,การบริจาคอย่างใจกว้างให้ทุนสร้างห้องสมุดใหม่,dermawan,Sumbangan dermawan itu mendanai pembangunan perpustakaan baru.
myopic,The myopic policy failed to consider long-term consequences.,근시안적인,근시안적인 정책은 장기적인 결과를 고려하지 못했다.,近視眼的な,近視眼的な政策は長期的な結果を考慮しなかった。,短视的,短视的政策未能考虑长期后果。,miope,La política miope no consideró las consecuencias a largo plazo.,thiển cận,Chính sách thiển cận đã không xem xét hậu quả lâu dài.,สายตาสั้น,นโยบายสายตาสั้นล้มเหลวในการพิจารณาผลกระทบระยะยาว,picik,Kebijakan yang picik gagal mempertimbangkan konsekuensi jangka panjang.
nadir,The economy reached its nadir during the Great Depression.,최저점,경제는 대공황 동안 최저점에 도달했다.,最下点,経済は大恐慌中に最下点に達した。,最低点,经济在大萧条期间达到了最低点。,nadir,La economía alcanzó su nadir durante la Gran Depresión.,đáy,Nền kinh tế đạt đến đáy trong thời kỳ Đại Suy thoái.,จุดต่ำสุด,เศรษฐกิจถึงจุดต่ำสุดในช่วงภาวะเศรษฐกิจตกต่ำครั้งใหญ่,titik terendah,Ekonomi mencapai titik terendah selama Depresi Besar.
